pkmn_id|game_version|id_pokedex_description|transformar_datetime
21|gold|1925|2024-08-17 12:10:02.328438
21|silver|1926|2024-08-17 12:10:02.328438
21|crystal|1927|2024-08-17 12:10:02.328438
21|ruby|1928|2024-08-17 12:10:02.328438
21|sapphire|1929|2024-08-17 12:10:02.328438
21|emerald|1930|2024-08-17 12:10:02.328438
21|firered|1931|2024-08-17 12:10:02.328438
21|leafgreen|1932|2024-08-17 12:10:02.328438
21|diamond|1933|2024-08-17 12:10:02.328438
21|pearl|1934|2024-08-17 12:10:02.328438
21|platinum|1921|2024-08-17 12:10:02.328438
21|heartgold|1935|2024-08-17 12:10:02.328438
21|soulsilver|1936|2024-08-17 12:10:02.328438
21|soulsilver|1937|2024-08-17 12:10:02.328438
21|black|1938|2024-08-17 12:10:02.328438
21|black|1939|2024-08-17 12:10:02.328438
21|white|1940|2024-08-17 12:10:02.328438
21|black-2|1941|2024-08-17 12:10:02.328438
21|white-2|1942|2024-08-17 12:10:02.328438
21|white-2|1943|2024-08-17 12:10:02.328438
21|white-2|1944|2024-08-17 12:10:02.328438
21|white-2|1945|2024-08-17 12:10:02.328438
21|white-2|1946|2024-08-17 12:10:02.328438
21|white-2|1947|2024-08-17 12:10:02.328438
21|white-2|1948|2024-08-17 12:10:02.328438
22|red|2035|2024-08-17 12:10:02.328438
22|blue|2036|2024-08-17 12:10:02.328438
22|yellow|2037|2024-08-17 12:10:02.328438
22|gold|2038|2024-08-17 12:10:02.328438
22|silver|2039|2024-08-17 12:10:02.328438
22|crystal|2040|2024-08-17 12:10:02.328438
22|ruby|2041|2024-08-17 12:10:02.328438
22|sapphire|2042|2024-08-17 12:10:02.328438
22|emerald|2043|2024-08-17 12:10:02.328438
22|firered|2044|2024-08-17 12:10:02.328438
22|leafgreen|2045|2024-08-17 12:10:02.328438
22|diamond|2046|2024-08-17 12:10:02.328438
22|pearl|2047|2024-08-17 12:10:02.328438
22|platinum|2048|2024-08-17 12:10:02.328438
22|heartgold|2049|2024-08-17 12:10:02.328438
22|soulsilver|2050|2024-08-17 12:10:02.328438
22|soulsilver|2051|2024-08-17 12:10:02.328438
22|black|2052|2024-08-17 12:10:02.328438
22|black|2053|2024-08-17 12:10:02.328438
22|white|2054|2024-08-17 12:10:02.328438
22|black-2|2055|2024-08-17 12:10:02.328438
22|white-2|2056|2024-08-17 12:10:02.328438
22|white-2|2057|2024-08-17 12:10:02.328438
22|white-2|2058|2024-08-17 12:10:02.328438
22|white-2|2059|2024-08-17 12:10:02.328438
22|white-2|2060|2024-08-17 12:10:02.328438
22|white-2|2061|2024-08-17 12:10:02.328438
22|white-2|2062|2024-08-17 12:10:02.328438
23|red|2149|2024-08-17 12:10:02.328438
23|blue|2150|2024-08-17 12:10:02.328438
23|yellow|2151|2024-08-17 12:10:02.328438
23|gold|2152|2024-08-17 12:10:02.328438
23|silver|2153|2024-08-17 12:10:02.328438
23|crystal|2154|2024-08-17 12:10:02.328438
23|ruby|2155|2024-08-17 12:10:02.328438
23|sapphire|2156|2024-08-17 12:10:02.328438
23|emerald|2157|2024-08-17 12:10:02.328438
23|firered|2158|2024-08-17 12:10:02.328438
23|leafgreen|2159|2024-08-17 12:10:02.328438
23|diamond|2160|2024-08-17 12:10:02.328438
23|pearl|2161|2024-08-17 12:10:02.328438
23|platinum|2162|2024-08-17 12:10:02.328438
23|heartgold|2163|2024-08-17 12:10:02.328438
23|soulsilver|2164|2024-08-17 12:10:02.328438
23|soulsilver|2165|2024-08-17 12:10:02.328438
23|black|2166|2024-08-17 12:10:02.328438
23|black|2167|2024-08-17 12:10:02.328438
23|white|2168|2024-08-17 12:10:02.328438
23|black-2|2169|2024-08-17 12:10:02.328438
23|white-2|2170|2024-08-17 12:10:02.328438
23|white-2|2171|2024-08-17 12:10:02.328438
23|white-2|2172|2024-08-17 12:10:02.328438
23|white-2|2173|2024-08-17 12:10:02.328438
23|white-2|2174|2024-08-17 12:10:02.328438
23|white-2|2175|2024-08-17 12:10:02.328438
23|white-2|2176|2024-08-17 12:10:02.328438
24|red|2243|2024-08-17 12:10:02.328438
24|blue|2244|2024-08-17 12:10:02.328438
24|yellow|2245|2024-08-17 12:10:02.328438
24|gold|2246|2024-08-17 12:10:02.328438
24|silver|2247|2024-08-17 12:10:02.328438
24|crystal|2248|2024-08-17 12:10:02.328438
24|ruby|2249|2024-08-17 12:10:02.328438
24|sapphire|2250|2024-08-17 12:10:02.328438
24|emerald|2251|2024-08-17 12:10:02.328438
24|firered|2252|2024-08-17 12:10:02.328438
24|leafgreen|2253|2024-08-17 12:10:02.328438
24|diamond|2254|2024-08-17 12:10:02.328438
24|pearl|2255|2024-08-17 12:10:02.328438
24|platinum|2256|2024-08-17 12:10:02.328438
24|heartgold|2257|2024-08-17 12:10:02.328438
24|soulsilver|2258|2024-08-17 12:10:02.328438
24|soulsilver|2259|2024-08-17 12:10:02.328438
24|black|2260|2024-08-17 12:10:02.328438
24|black|2261|2024-08-17 12:10:02.328438
24|white|2262|2024-08-17 12:10:02.328438
24|black-2|2263|2024-08-17 12:10:02.328438
24|white-2|2264|2024-08-17 12:10:02.328438
24|white-2|2265|2024-08-17 12:10:02.328438
24|white-2|2266|2024-08-17 12:10:02.328438
24|white-2|2267|2024-08-17 12:10:02.328438
24|white-2|2268|2024-08-17 12:10:02.328438
24|white-2|2269|2024-08-17 12:10:02.328438
24|white-2|2270|2024-08-17 12:10:02.328438
25|red|2337|2024-08-17 12:10:02.328438
25|blue|2338|2024-08-17 12:10:02.328438
25|yellow|2339|2024-08-17 12:10:02.328438
25|gold|2340|2024-08-17 12:10:02.328438
25|silver|2341|2024-08-17 12:10:02.328438
25|crystal|2342|2024-08-17 12:10:02.328438
25|ruby|2343|2024-08-17 12:10:02.328438
25|sapphire|2344|2024-08-17 12:10:02.328438
25|emerald|2345|2024-08-17 12:10:02.328438
25|firered|2346|2024-08-17 12:10:02.328438
25|leafgreen|2347|2024-08-17 12:10:02.328438
25|diamond|2348|2024-08-17 12:10:02.328438
25|pearl|2349|2024-08-17 12:10:02.328438
25|platinum|2350|2024-08-17 12:10:02.328438
25|heartgold|2351|2024-08-17 12:10:02.328438
25|soulsilver|2352|2024-08-17 12:10:02.328438
25|soulsilver|2353|2024-08-17 12:10:02.328438
25|black|2354|2024-08-17 12:10:02.328438
25|black|2355|2024-08-17 12:10:02.328438
25|white|2356|2024-08-17 12:10:02.328438
25|black-2|2357|2024-08-17 12:10:02.328438
25|white-2|2358|2024-08-17 12:10:02.328438
25|white-2|2359|2024-08-17 12:10:02.328438
25|white-2|2360|2024-08-17 12:10:02.328438
25|white-2|2361|2024-08-17 12:10:02.328438
25|white-2|2362|2024-08-17 12:10:02.328438
25|white-2|2363|2024-08-17 12:10:02.328438
25|white-2|2364|2024-08-17 12:10:02.328438
26|red|2473|2024-08-17 12:10:02.328438
26|blue|2474|2024-08-17 12:10:02.328438
26|yellow|2475|2024-08-17 12:10:02.328438
26|gold|2476|2024-08-17 12:10:02.328438
26|silver|2477|2024-08-17 12:10:02.328438
26|crystal|2478|2024-08-17 12:10:02.328438
26|ruby|2479|2024-08-17 12:10:02.328438
26|sapphire|2480|2024-08-17 12:10:02.328438
26|emerald|2481|2024-08-17 12:10:02.328438
26|firered|2482|2024-08-17 12:10:02.328438
26|leafgreen|2483|2024-08-17 12:10:02.328438
26|diamond|2484|2024-08-17 12:10:02.328438
26|pearl|2485|2024-08-17 12:10:02.328438
26|platinum|2486|2024-08-17 12:10:02.328438
26|heartgold|2487|2024-08-17 12:10:02.328438
26|soulsilver|2488|2024-08-17 12:10:02.328438
26|soulsilver|2489|2024-08-17 12:10:02.328438
26|black|2490|2024-08-17 12:10:02.328438
26|black|2491|2024-08-17 12:10:02.328438
26|white|2492|2024-08-17 12:10:02.328438
26|black-2|2493|2024-08-17 12:10:02.328438
26|white-2|2494|2024-08-17 12:10:02.328438
26|white-2|2495|2024-08-17 12:10:02.328438
26|white-2|2496|2024-08-17 12:10:02.328438
26|white-2|2497|2024-08-17 12:10:02.328438
26|white-2|2498|2024-08-17 12:10:02.328438
26|white-2|2499|2024-08-17 12:10:02.328438
26|white-2|2500|2024-08-17 12:10:02.328438
27|red|2607|2024-08-17 12:10:02.328438
27|blue|2608|2024-08-17 12:10:02.328438
27|yellow|2609|2024-08-17 12:10:02.328438
27|gold|2610|2024-08-17 12:10:02.328438
27|silver|2611|2024-08-17 12:10:02.328438
27|crystal|2612|2024-08-17 12:10:02.328438
27|ruby|2613|2024-08-17 12:10:02.328438
27|sapphire|2614|2024-08-17 12:10:02.328438
27|emerald|2615|2024-08-17 12:10:02.328438
27|firered|2616|2024-08-17 12:10:02.328438
27|leafgreen|2617|2024-08-17 12:10:02.328438
27|diamond|2618|2024-08-17 12:10:02.328438
27|pearl|2619|2024-08-17 12:10:02.328438
27|platinum|2620|2024-08-17 12:10:02.328438
27|heartgold|2621|2024-08-17 12:10:02.328438
27|soulsilver|2622|2024-08-17 12:10:02.328438
27|soulsilver|2623|2024-08-17 12:10:02.328438
27|black|2624|2024-08-17 12:10:02.328438
27|black|2625|2024-08-17 12:10:02.328438
27|white|2626|2024-08-17 12:10:02.328438
27|black-2|2627|2024-08-17 12:10:02.328438
27|white-2|2628|2024-08-17 12:10:02.328438
27|white-2|2629|2024-08-17 12:10:02.328438
27|white-2|2630|2024-08-17 12:10:02.328438
27|white-2|2631|2024-08-17 12:10:02.328438
27|white-2|2632|2024-08-17 12:10:02.328438
27|white-2|2633|2024-08-17 12:10:02.328438
27|white-2|2634|2024-08-17 12:10:02.328438
28|red|2741|2024-08-17 12:10:02.328438
28|blue|2742|2024-08-17 12:10:02.328438
28|yellow|2743|2024-08-17 12:10:02.328438
28|gold|2744|2024-08-17 12:10:02.328438
28|silver|2745|2024-08-17 12:10:02.328438
28|crystal|2746|2024-08-17 12:10:02.328438
28|ruby|2747|2024-08-17 12:10:02.328438
28|sapphire|2748|2024-08-17 12:10:02.328438
28|emerald|2749|2024-08-17 12:10:02.328438
28|firered|2750|2024-08-17 12:10:02.328438
28|leafgreen|2751|2024-08-17 12:10:02.328438
28|diamond|2752|2024-08-17 12:10:02.328438
28|pearl|2753|2024-08-17 12:10:02.328438
28|platinum|2754|2024-08-17 12:10:02.328438
28|heartgold|2755|2024-08-17 12:10:02.328438
28|soulsilver|2756|2024-08-17 12:10:02.328438
28|soulsilver|2757|2024-08-17 12:10:02.328438
28|black|2758|2024-08-17 12:10:02.328438
28|black|2759|2024-08-17 12:10:02.328438
28|white|2760|2024-08-17 12:10:02.328438
28|black-2|2761|2024-08-17 12:10:02.328438
28|white-2|2762|2024-08-17 12:10:02.328438
28|white-2|2763|2024-08-17 12:10:02.328438
28|white-2|2764|2024-08-17 12:10:02.328438
28|white-2|2765|2024-08-17 12:10:02.328438
28|white-2|2766|2024-08-17 12:10:02.328438
28|white-2|2767|2024-08-17 12:10:02.328438
28|white-2|2768|2024-08-17 12:10:02.328438
29|red|2875|2024-08-17 12:10:02.328438
29|blue|2876|2024-08-17 12:10:02.328438
29|yellow|2877|2024-08-17 12:10:02.328438
29|gold|2878|2024-08-17 12:10:02.328438
29|silver|2879|2024-08-17 12:10:02.328438
29|crystal|2880|2024-08-17 12:10:02.328438
29|ruby|2881|2024-08-17 12:10:02.328438
29|sapphire|2882|2024-08-17 12:10:02.328438
29|emerald|2883|2024-08-17 12:10:02.328438
29|firered|2884|2024-08-17 12:10:02.328438
29|leafgreen|2885|2024-08-17 12:10:02.328438
29|diamond|2886|2024-08-17 12:10:02.328438
29|pearl|2887|2024-08-17 12:10:02.328438
29|platinum|2888|2024-08-17 12:10:02.328438
29|heartgold|2889|2024-08-17 12:10:02.328438
29|soulsilver|2890|2024-08-17 12:10:02.328438
29|soulsilver|2891|2024-08-17 12:10:02.328438
29|black|2892|2024-08-17 12:10:02.328438
29|black|2893|2024-08-17 12:10:02.328438
29|white|2894|2024-08-17 12:10:02.328438
29|black-2|2895|2024-08-17 12:10:02.328438
29|white-2|2896|2024-08-17 12:10:02.328438
29|white-2|2897|2024-08-17 12:10:02.328438
29|white-2|2898|2024-08-17 12:10:02.328438
29|white-2|2899|2024-08-17 12:10:02.328438
29|white-2|2900|2024-08-17 12:10:02.328438
29|white-2|2901|2024-08-17 12:10:02.328438
29|white-2|2902|2024-08-17 12:10:02.328438
30|red|2969|2024-08-17 12:10:02.328438
30|blue|2970|2024-08-17 12:10:02.328438
30|yellow|2971|2024-08-17 12:10:02.328438
30|gold|2972|2024-08-17 12:10:02.328438
30|silver|2973|2024-08-17 12:10:02.328438
30|crystal|2974|2024-08-17 12:10:02.328438
30|ruby|2975|2024-08-17 12:10:02.328438
30|sapphire|2976|2024-08-17 12:10:02.328438
30|emerald|2977|2024-08-17 12:10:02.328438
30|firered|2978|2024-08-17 12:10:02.328438
30|leafgreen|2979|2024-08-17 12:10:02.328438
30|diamond|2980|2024-08-17 12:10:02.328438
30|pearl|2981|2024-08-17 12:10:02.328438
30|platinum|2982|2024-08-17 12:10:02.328438
30|heartgold|2983|2024-08-17 12:10:02.328438
30|soulsilver|2984|2024-08-17 12:10:02.328438
30|soulsilver|2985|2024-08-17 12:10:02.328438
30|black|2986|2024-08-17 12:10:02.328438
30|black|2987|2024-08-17 12:10:02.328438
30|white|2988|2024-08-17 12:10:02.328438
30|black-2|2989|2024-08-17 12:10:02.328438
30|white-2|2990|2024-08-17 12:10:02.328438
30|white-2|2991|2024-08-17 12:10:02.328438
30|white-2|2992|2024-08-17 12:10:02.328438
30|white-2|2993|2024-08-17 12:10:02.328438
30|white-2|2994|2024-08-17 12:10:02.328438
30|white-2|2995|2024-08-17 12:10:02.328438
30|white-2|2996|2024-08-17 12:10:02.328438
31|red|3063|2024-08-17 12:10:02.328438
31|blue|3064|2024-08-17 12:10:02.328438
31|yellow|3065|2024-08-17 12:10:02.328438
31|gold|3066|2024-08-17 12:10:02.328438
31|silver|3067|2024-08-17 12:10:02.328438
31|crystal|3068|2024-08-17 12:10:02.328438
31|ruby|3069|2024-08-17 12:10:02.328438
31|sapphire|3070|2024-08-17 12:10:02.328438
31|emerald|3071|2024-08-17 12:10:02.328438
31|firered|3072|2024-08-17 12:10:02.328438
31|leafgreen|3073|2024-08-17 12:10:02.328438
31|diamond|3074|2024-08-17 12:10:02.328438
31|pearl|3075|2024-08-17 12:10:02.328438
31|platinum|3076|2024-08-17 12:10:02.328438
31|heartgold|3077|2024-08-17 12:10:02.328438
31|soulsilver|3078|2024-08-17 12:10:02.328438
31|soulsilver|3079|2024-08-17 12:10:02.328438
31|black|3080|2024-08-17 12:10:02.328438
31|black|3081|2024-08-17 12:10:02.328438
31|white|3082|2024-08-17 12:10:02.328438
31|black-2|3083|2024-08-17 12:10:02.328438
31|white-2|3084|2024-08-17 12:10:02.328438
31|white-2|3085|2024-08-17 12:10:02.328438
31|white-2|3086|2024-08-17 12:10:02.328438
31|white-2|3087|2024-08-17 12:10:02.328438
31|white-2|3088|2024-08-17 12:10:02.328438
31|white-2|3089|2024-08-17 12:10:02.328438
31|white-2|3090|2024-08-17 12:10:02.328438
32|red|3157|2024-08-17 12:10:02.328438
32|blue|3158|2024-08-17 12:10:02.328438
32|yellow|3159|2024-08-17 12:10:02.328438
32|gold|3160|2024-08-17 12:10:02.328438
32|silver|3161|2024-08-17 12:10:02.328438
32|crystal|3162|2024-08-17 12:10:02.328438
32|ruby|3163|2024-08-17 12:10:02.328438
32|sapphire|3164|2024-08-17 12:10:02.328438
32|emerald|3165|2024-08-17 12:10:02.328438
32|firered|3166|2024-08-17 12:10:02.328438
32|leafgreen|3167|2024-08-17 12:10:02.328438
32|diamond|3168|2024-08-17 12:10:02.328438
32|pearl|3169|2024-08-17 12:10:02.328438
32|platinum|3170|2024-08-17 12:10:02.328438
32|heartgold|3171|2024-08-17 12:10:02.328438
32|soulsilver|3172|2024-08-17 12:10:02.328438
32|soulsilver|3173|2024-08-17 12:10:02.328438
32|black|3174|2024-08-17 12:10:02.328438
32|black|3175|2024-08-17 12:10:02.328438
32|white|3176|2024-08-17 12:10:02.328438
32|black-2|3177|2024-08-17 12:10:02.328438
32|white-2|3178|2024-08-17 12:10:02.328438
32|white-2|3179|2024-08-17 12:10:02.328438
32|white-2|3180|2024-08-17 12:10:02.328438
32|white-2|3181|2024-08-17 12:10:02.328438
32|white-2|3182|2024-08-17 12:10:02.328438
32|white-2|3183|2024-08-17 12:10:02.328438
32|white-2|3184|2024-08-17 12:10:02.328438
33|red|3253|2024-08-17 12:10:02.328438
33|blue|3254|2024-08-17 12:10:02.328438
33|yellow|3255|2024-08-17 12:10:02.328438
33|gold|3256|2024-08-17 12:10:02.328438
33|silver|3257|2024-08-17 12:10:02.328438
33|crystal|3258|2024-08-17 12:10:02.328438
33|ruby|3259|2024-08-17 12:10:02.328438
33|sapphire|3260|2024-08-17 12:10:02.328438
33|emerald|3261|2024-08-17 12:10:02.328438
33|firered|3262|2024-08-17 12:10:02.328438
33|leafgreen|3263|2024-08-17 12:10:02.328438
33|diamond|3264|2024-08-17 12:10:02.328438
33|pearl|3265|2024-08-17 12:10:02.328438
33|platinum|3266|2024-08-17 12:10:02.328438
33|heartgold|3267|2024-08-17 12:10:02.328438
33|soulsilver|3268|2024-08-17 12:10:02.328438
33|soulsilver|3269|2024-08-17 12:10:02.328438
33|black|3270|2024-08-17 12:10:02.328438
33|black|3271|2024-08-17 12:10:02.328438
33|white|3272|2024-08-17 12:10:02.328438
33|black-2|3273|2024-08-17 12:10:02.328438
33|white-2|3251|2024-08-17 12:10:02.328438
33|white-2|3252|2024-08-17 12:10:02.328438
33|white-2|3274|2024-08-17 12:10:02.328438
33|white-2|3275|2024-08-17 12:10:02.328438
33|white-2|3276|2024-08-17 12:10:02.328438
33|white-2|3277|2024-08-17 12:10:02.328438
33|white-2|3278|2024-08-17 12:10:02.328438
33|white-2|3279|2024-08-17 12:10:02.328438
33|white-2|3280|2024-08-17 12:10:02.328438
34|red|3345|2024-08-17 12:10:02.328438
34|blue|3346|2024-08-17 12:10:02.328438
34|yellow|3347|2024-08-17 12:10:02.328438
34|gold|3348|2024-08-17 12:10:02.328438
34|silver|3349|2024-08-17 12:10:02.328438
34|crystal|3350|2024-08-17 12:10:02.328438
34|ruby|3351|2024-08-17 12:10:02.328438
34|sapphire|3352|2024-08-17 12:10:02.328438
34|emerald|3353|2024-08-17 12:10:02.328438
34|firered|3354|2024-08-17 12:10:02.328438
34|leafgreen|3355|2024-08-17 12:10:02.328438
34|diamond|3356|2024-08-17 12:10:02.328438
34|pearl|3357|2024-08-17 12:10:02.328438
34|platinum|3358|2024-08-17 12:10:02.328438
34|heartgold|3359|2024-08-17 12:10:02.328438
34|soulsilver|3360|2024-08-17 12:10:02.328438
34|soulsilver|3361|2024-08-17 12:10:02.328438
34|black|3362|2024-08-17 12:10:02.328438
34|black|3363|2024-08-17 12:10:02.328438
34|white|3364|2024-08-17 12:10:02.328438
34|black-2|3365|2024-08-17 12:10:02.328438
34|white-2|3366|2024-08-17 12:10:02.328438
34|white-2|3367|2024-08-17 12:10:02.328438
34|white-2|3368|2024-08-17 12:10:02.328438
34|white-2|3369|2024-08-17 12:10:02.328438
34|white-2|3370|2024-08-17 12:10:02.328438
34|white-2|3371|2024-08-17 12:10:02.328438
34|white-2|3372|2024-08-17 12:10:02.328438
35|red|3439|2024-08-17 12:10:02.328438
35|blue|3440|2024-08-17 12:10:02.328438
35|yellow|3441|2024-08-17 12:10:02.328438
35|gold|3442|2024-08-17 12:10:02.328438
35|silver|3443|2024-08-17 12:10:02.328438
35|crystal|3444|2024-08-17 12:10:02.328438
35|ruby|3445|2024-08-17 12:10:02.328438
35|sapphire|3446|2024-08-17 12:10:02.328438
35|emerald|3447|2024-08-17 12:10:02.328438
35|firered|3448|2024-08-17 12:10:02.328438
35|leafgreen|3449|2024-08-17 12:10:02.328438
35|diamond|3450|2024-08-17 12:10:02.328438
35|pearl|3451|2024-08-17 12:10:02.328438
35|platinum|3452|2024-08-17 12:10:02.328438
35|heartgold|3453|2024-08-17 12:10:02.328438
35|soulsilver|3454|2024-08-17 12:10:02.328438
35|soulsilver|3455|2024-08-17 12:10:02.328438
35|black|3456|2024-08-17 12:10:02.328438
35|black|3457|2024-08-17 12:10:02.328438
35|white|3458|2024-08-17 12:10:02.328438
35|black-2|3459|2024-08-17 12:10:02.328438
35|white-2|3460|2024-08-17 12:10:02.328438
35|white-2|3461|2024-08-17 12:10:02.328438
35|white-2|3462|2024-08-17 12:10:02.328438
35|white-2|3463|2024-08-17 12:10:02.328438
35|white-2|3464|2024-08-17 12:10:02.328438
35|white-2|3465|2024-08-17 12:10:02.328438
35|white-2|3466|2024-08-17 12:10:02.328438
36|red|3574|2024-08-17 12:10:02.328438
36|blue|3575|2024-08-17 12:10:02.328438
36|yellow|3576|2024-08-17 12:10:02.328438
36|gold|3577|2024-08-17 12:10:02.328438
36|silver|3578|2024-08-17 12:10:02.328438
36|crystal|3579|2024-08-17 12:10:02.328438
36|ruby|3580|2024-08-17 12:10:02.328438
36|sapphire|3581|2024-08-17 12:10:02.328438
36|emerald|3582|2024-08-17 12:10:02.328438
36|firered|3583|2024-08-17 12:10:02.328438
36|leafgreen|3584|2024-08-17 12:10:02.328438
36|diamond|3585|2024-08-17 12:10:02.328438
36|pearl|3586|2024-08-17 12:10:02.328438
36|platinum|3587|2024-08-17 12:10:02.328438
36|heartgold|3588|2024-08-17 12:10:02.328438
36|soulsilver|3589|2024-08-17 12:10:02.328438
36|soulsilver|3590|2024-08-17 12:10:02.328438
36|black|3591|2024-08-17 12:10:02.328438
36|black|3592|2024-08-17 12:10:02.328438
36|white|3593|2024-08-17 12:10:02.328438
36|black-2|3594|2024-08-17 12:10:02.328438
36|white-2|3595|2024-08-17 12:10:02.328438
36|white-2|3596|2024-08-17 12:10:02.328438
36|white-2|3597|2024-08-17 12:10:02.328438
36|white-2|3598|2024-08-17 12:10:02.328438
36|white-2|3599|2024-08-17 12:10:02.328438
36|white-2|3600|2024-08-17 12:10:02.328438
36|white-2|3601|2024-08-17 12:10:02.328438
37|red|3709|2024-08-17 12:10:02.328438
37|blue|3710|2024-08-17 12:10:02.328438
37|yellow|3711|2024-08-17 12:10:02.328438
37|gold|3712|2024-08-17 12:10:02.328438
37|silver|3713|2024-08-17 12:10:02.328438
37|crystal|3714|2024-08-17 12:10:02.328438
37|ruby|3715|2024-08-17 12:10:02.328438
37|sapphire|3716|2024-08-17 12:10:02.328438
37|emerald|3717|2024-08-17 12:10:02.328438
37|firered|3718|2024-08-17 12:10:02.328438
37|leafgreen|3719|2024-08-17 12:10:02.328438
37|diamond|3720|2024-08-17 12:10:02.328438
37|pearl|3721|2024-08-17 12:10:02.328438
37|platinum|3722|2024-08-17 12:10:02.328438
37|heartgold|3723|2024-08-17 12:10:02.328438
37|soulsilver|3724|2024-08-17 12:10:02.328438
37|soulsilver|3725|2024-08-17 12:10:02.328438
37|black|3726|2024-08-17 12:10:02.328438
37|black|3727|2024-08-17 12:10:02.328438
37|white|3728|2024-08-17 12:10:02.328438
37|black-2|3729|2024-08-17 12:10:02.328438
37|white-2|3730|2024-08-17 12:10:02.328438
37|white-2|3731|2024-08-17 12:10:02.328438
37|white-2|3732|2024-08-17 12:10:02.328438
37|white-2|3733|2024-08-17 12:10:02.328438
37|white-2|3734|2024-08-17 12:10:02.328438
37|white-2|3735|2024-08-17 12:10:02.328438
37|white-2|3736|2024-08-17 12:10:02.328438
38|red|3844|2024-08-17 12:10:02.328438
38|blue|3845|2024-08-17 12:10:02.328438
38|yellow|3846|2024-08-17 12:10:02.328438
38|gold|3847|2024-08-17 12:10:02.328438
38|silver|3848|2024-08-17 12:10:02.328438
38|crystal|3849|2024-08-17 12:10:02.328438
38|ruby|3850|2024-08-17 12:10:02.328438
38|sapphire|3851|2024-08-17 12:10:02.328438
38|emerald|3852|2024-08-17 12:10:02.328438
38|firered|3853|2024-08-17 12:10:02.328438
38|leafgreen|3854|2024-08-17 12:10:02.328438
38|diamond|3855|2024-08-17 12:10:02.328438
38|pearl|3856|2024-08-17 12:10:02.328438
38|platinum|3857|2024-08-17 12:10:02.328438
38|heartgold|3858|2024-08-17 12:10:02.328438
38|soulsilver|3859|2024-08-17 12:10:02.328438
38|soulsilver|3860|2024-08-17 12:10:02.328438
38|black|3861|2024-08-17 12:10:02.328438
38|black|3862|2024-08-17 12:10:02.328438
38|white|3863|2024-08-17 12:10:02.328438
38|black-2|3864|2024-08-17 12:10:02.328438
