pkmn_id|evolve_to_pkmn|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|extraer_datetime
125|electivire||{'name': 'electirizer', 'url': 'https://pokeapi.co/api/v2/item/299/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
126|magby||||||||||||||||||True|2024-08-17 12:03:45.548364
126|magmar||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
126|magmortar||{'name': 'magmarizer', 'url': 'https://pokeapi.co/api/v2/item/300/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
127|pinsir||||||||||||||||||True|2024-08-17 12:03:45.548364
128|tauros||||||||||||||||||True|2024-08-17 12:03:45.548364
129|magikarp||||||||||||||||||True|2024-08-17 12:03:45.548364
129|gyarados||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
130|magikarp||||||||||||||||||True|2024-08-17 12:03:45.548364
130|gyarados||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
131|lapras||||||||||||||||||True|2024-08-17 12:03:45.548364
132|ditto||||||||||||||||||True|2024-08-17 12:03:45.548364
133|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
133|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
133|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
133|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
133|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
133|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
133|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
133|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
133|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
134|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
134|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
134|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
134|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
134|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
134|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
134|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
134|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
134|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
135|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
135|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
135|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
135|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
135|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
135|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
135|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
135|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
135|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
136|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
136|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
136|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
136|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
136|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
136|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
136|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
136|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
136|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
137|porygon||||||||||||||||||True|2024-08-17 12:03:45.548364
137|porygon2||{'name': 'up-grade', 'url': 'https://pokeapi.co/api/v2/item/229/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
137|porygon-z||{'name': 'dubious-disc', 'url': 'https://pokeapi.co/api/v2/item/301/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
138|omanyte||||||||||||||||||True|2024-08-17 12:03:45.548364
138|omastar||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
139|omanyte||||||||||||||||||True|2024-08-17 12:03:45.548364
139|omastar||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
140|kabuto||||||||||||||||||True|2024-08-17 12:03:45.548364
140|kabutops||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
141|kabuto||||||||||||||||||True|2024-08-17 12:03:45.548364
141|kabutops||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
142|aerodactyl||||||||||||||||||True|2024-08-17 12:03:45.548364
143|munchlax||||||||||||||||||True|2024-08-17 12:03:45.548364
143|snorlax|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
144|articuno||||||||||||||||||True|2024-08-17 12:03:45.548364
145|zapdos||||||||||||||||||True|2024-08-17 12:03:45.548364
146|moltres||||||||||||||||||True|2024-08-17 12:03:45.548364
147|dratini||||||||||||||||||True|2024-08-17 12:03:45.548364
147|dragonair||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
147|dragonite||||||||||55|False||||||False|False|2024-08-17 12:03:45.548364
148|dratini||||||||||||||||||True|2024-08-17 12:03:45.548364
148|dragonair||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
148|dragonite||||||||||55|False||||||False|False|2024-08-17 12:03:45.548364
149|dratini||||||||||||||||||True|2024-08-17 12:03:45.548364
149|dragonair||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
149|dragonite||||||||||55|False||||||False|False|2024-08-17 12:03:45.548364
150|mewtwo||||||||||||||||||True|2024-08-17 12:03:45.548364
151|mew||||||||||||||||||True|2024-08-17 12:03:45.548364
152|chikorita||||||||||||||||||True|2024-08-17 12:03:45.548364
152|bayleef||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
152|meganium||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
153|chikorita||||||||||||||||||True|2024-08-17 12:03:45.548364
153|bayleef||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
153|meganium||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
154|chikorita||||||||||||||||||True|2024-08-17 12:03:45.548364
154|bayleef||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
154|meganium||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
155|cyndaquil||||||||||||||||||True|2024-08-17 12:03:45.548364
155|quilava||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
155|typhlosion||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
156|cyndaquil||||||||||||||||||True|2024-08-17 12:03:45.548364
156|quilava||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
156|typhlosion||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
157|cyndaquil||||||||||||||||||True|2024-08-17 12:03:45.548364
157|quilava||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
157|typhlosion||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
158|totodile||||||||||||||||||True|2024-08-17 12:03:45.548364
158|croconaw||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
158|feraligatr||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
159|totodile||||||||||||||||||True|2024-08-17 12:03:45.548364
159|croconaw||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
159|feraligatr||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
160|totodile||||||||||||||||||True|2024-08-17 12:03:45.548364
160|croconaw||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
160|feraligatr||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
161|sentret||||||||||||||||||True|2024-08-17 12:03:45.548364
161|furret||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
162|sentret||||||||||||||||||True|2024-08-17 12:03:45.548364
162|furret||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
163|hoothoot||||||||||||||||||True|2024-08-17 12:03:45.548364
163|noctowl||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
164|hoothoot||||||||||||||||||True|2024-08-17 12:03:45.548364
164|noctowl||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
165|ledyba||||||||||||||||||True|2024-08-17 12:03:45.548364
165|ledian||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
166|ledyba||||||||||||||||||True|2024-08-17 12:03:45.548364
166|ledian||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
167|spinarak||||||||||||||||||True|2024-08-17 12:03:45.548364
167|ariados||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
168|spinarak||||||||||||||||||True|2024-08-17 12:03:45.548364
168|ariados||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
169|zubat||||||||||||||||||True|2024-08-17 12:03:45.548364
169|golbat||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
169|crobat|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
170|chinchou||||||||||||||||||True|2024-08-17 12:03:45.548364
170|lanturn||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
171|chinchou||||||||||||||||||True|2024-08-17 12:03:45.548364
171|lanturn||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
172|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
172|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
172|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
173|cleffa||||||||||||||||||True|2024-08-17 12:03:45.548364
173|clefairy|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
173|clefable|||{'name': 'moon-stone', 'url': 'https://pokeapi.co/api/v2/item/81/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
174|igglybuff||||||||||||||||||True|2024-08-17 12:03:45.548364
174|jigglypuff|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
174|wigglytuff|||{'name': 'moon-stone', 'url': 'https://pokeapi.co/api/v2/item/81/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
175|togepi||||||||||||||||||True|2024-08-17 12:03:45.548364
175|togetic|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
175|togekiss|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
176|togepi||||||||||||||||||True|2024-08-17 12:03:45.548364
176|togetic|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
176|togekiss|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
177|natu||||||||||||||||||True|2024-08-17 12:03:45.548364
177|xatu||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
178|natu||||||||||||||||||True|2024-08-17 12:03:45.548364
178|xatu||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
179|mareep||||||||||||||||||True|2024-08-17 12:03:45.548364
179|flaaffy||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
179|ampharos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
180|mareep||||||||||||||||||True|2024-08-17 12:03:45.548364
180|flaaffy||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
180|ampharos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
181|mareep||||||||||||||||||True|2024-08-17 12:03:45.548364
181|flaaffy||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
181|ampharos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
182|oddish||||||||||||||||||True|2024-08-17 12:03:45.548364
182|gloom||||||||||21|False||||||False|False|2024-08-17 12:03:45.548364
182|vileplume|||{'name': 'leaf-stone', 'url': 'https://pokeapi.co/api/v2/item/85/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
182|bellossom|||{'name': 'sun-stone', 'url': 'https://pokeapi.co/api/v2/item/80/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
183|azurill||||||||||||||||||True|2024-08-17 12:03:45.548364
183|marill|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
183|azumarill||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
184|azurill||||||||||||||||||True|2024-08-17 12:03:45.548364
184|marill|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
184|azumarill||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
185|bonsly||||||||||||||||||True|2024-08-17 12:03:45.548364
185|sudowoodo||||{'name': 'mimic', 'url': 'https://pokeapi.co/api/v2/move/102/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
186|poliwag||||||||||||||||||True|2024-08-17 12:03:45.548364
186|poliwhirl||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
186|poliwrath|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
186|politoed||{'name': 'kings-rock', 'url': 'https://pokeapi.co/api/v2/item/198/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
187|hoppip||||||||||||||||||True|2024-08-17 12:03:45.548364
187|skiploom||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
187|jumpluff||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
188|hoppip||||||||||||||||||True|2024-08-17 12:03:45.548364
188|skiploom||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
188|jumpluff||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
189|hoppip||||||||||||||||||True|2024-08-17 12:03:45.548364
189|skiploom||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
189|jumpluff||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
190|aipom||||||||||||||||||True|2024-08-17 12:03:45.548364
190|ambipom||||{'name': 'double-hit', 'url': 'https://pokeapi.co/api/v2/move/458/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
191|sunkern||||||||||||||||||True|2024-08-17 12:03:45.548364
191|sunflora|||{'name': 'sun-stone', 'url': 'https://pokeapi.co/api/v2/item/80/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
192|sunkern||||||||||||||||||True|2024-08-17 12:03:45.548364
192|sunflora|||{'name': 'sun-stone', 'url': 'https://pokeapi.co/api/v2/item/80/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
193|yanma||||||||||||||||||True|2024-08-17 12:03:45.548364
193|yanmega||||{'name': 'ancient-power', 'url': 'https://pokeapi.co/api/v2/move/246/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
194|wooper||||||||||||||||||True|2024-08-17 12:03:45.548364
194|quagsire||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
194|clodsire||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
195|wooper||||||||||||||||||True|2024-08-17 12:03:45.548364
195|quagsire||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
195|clodsire||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
196|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
196|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
196|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
196|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
196|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
196|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
196|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
196|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
196|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
197|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
197|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
197|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
197|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
197|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
197|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
197|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
197|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
197|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
198|murkrow||||||||||||||||||True|2024-08-17 12:03:45.548364
198|honchkrow|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
199|slowpoke||||||||||||||||||True|2024-08-17 12:03:45.548364
199|slowbro||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
