pkmn_id|pokemon_order|pokemon_name|pokemon_weight|pokemon_height|pokemon_image_path|extraer_datetime
10110|118|graveler-alola|1100|10|./pokemon-sprites/10110-graveler-alola.png|2024-08-17 12:03:45.522369
10111|120|golem-alola|3160|17|./pokemon-sprites/10111-golem-alola.png|2024-08-17 12:03:45.522369
10112|142|grimer-alola|420|7|./pokemon-sprites/10112-grimer-alola.png|2024-08-17 12:03:45.522369
10113|144|muk-alola|520|10|./pokemon-sprites/10113-muk-alola.png|2024-08-17 12:03:45.522369
10114|162|exeggutor-alola|4156|109|./pokemon-sprites/10114-exeggutor-alola.png|2024-08-17 12:03:45.522369
10115|165|marowak-alola|340|10|./pokemon-sprites/10115-marowak-alola.png|2024-08-17 12:03:45.522369
10116|789|greninja-battle-bond|400|15|./pokemon-sprites/10116-greninja-battle-bond.png|2024-08-17 12:03:45.522369
10117|790|greninja-ash|400|15|./pokemon-sprites/10117-greninja-ash.png|2024-08-17 12:03:45.522369
10118|860|zygarde-10-power-construct|335|12|./pokemon-sprites/10118-zygarde-10-power-construct.png|2024-08-17 12:03:45.522369
10119|861|zygarde-50-power-construct|3050|50|./pokemon-sprites/10119-zygarde-50-power-construct.png|2024-08-17 12:03:45.522369
10120|862|zygarde-complete|6100|45|./pokemon-sprites/10120-zygarde-complete.png|2024-08-17 12:03:45.522369
10121|882|gumshoos-totem|600|14|./pokemon-sprites/10121-gumshoos-totem.png|2024-08-17 12:03:45.522369
10122|886|vikavolt-totem|1475|26|./pokemon-sprites/10122-vikavolt-totem.png|2024-08-17 12:03:45.522369
10123|890|oricorio-pom-pom|34|6|./pokemon-sprites/10123-oricorio-pom-pom.png|2024-08-17 12:03:45.522369
10124|891|oricorio-pau|34|6|./pokemon-sprites/10124-oricorio-pau.png|2024-08-17 12:03:45.522369
10125|892|oricorio-sensu|34|6|./pokemon-sprites/10125-oricorio-sensu.png|2024-08-17 12:03:45.522369
10126|899|lycanroc-midnight|250|11|./pokemon-sprites/10126-lycanroc-midnight.png|2024-08-17 12:03:45.522369
10127|902|wishiwashi-school|786|82|./pokemon-sprites/10127-wishiwashi-school.png|2024-08-17 12:03:45.522369
10128|912|lurantis-totem|580|15||2024-08-17 12:03:45.522369
10129|917|salazzle-totem|810|21||2024-08-17 12:03:45.522369
10130|934|minior-orange-meteor|400|3|./pokemon-sprites/10130-minior-orange-meteor.png|2024-08-17 12:03:45.522369
10131|935|minior-yellow-meteor|400|3|./pokemon-sprites/10131-minior-yellow-meteor.png|2024-08-17 12:03:45.522369
10132|936|minior-green-meteor|400|3|./pokemon-sprites/10132-minior-green-meteor.png|2024-08-17 12:03:45.522369
10133|937|minior-blue-meteor|400|3|./pokemon-sprites/10133-minior-blue-meteor.png|2024-08-17 12:03:45.522369
10134|938|minior-indigo-meteor|400|3|./pokemon-sprites/10134-minior-indigo-meteor.png|2024-08-17 12:03:45.522369
10135|939|minior-violet-meteor|400|3|./pokemon-sprites/10135-minior-violet-meteor.png|2024-08-17 12:03:45.522369
10136|940|minior-red|3|3|./pokemon-sprites/10136-minior-red.png|2024-08-17 12:03:45.522369
10137|941|minior-orange|3|3|./pokemon-sprites/10137-minior-orange.png|2024-08-17 12:03:45.522369
10138|942|minior-yellow|3|3|./pokemon-sprites/10138-minior-yellow.png|2024-08-17 12:03:45.522369
10139|943|minior-green|3|3|./pokemon-sprites/10139-minior-green.png|2024-08-17 12:03:45.522369
10140|944|minior-blue|3|3|./pokemon-sprites/10140-minior-blue.png|2024-08-17 12:03:45.522369
10141|945|minior-indigo|3|3|./pokemon-sprites/10141-minior-indigo.png|2024-08-17 12:03:45.522369
10142|946|minior-violet|3|3|./pokemon-sprites/10142-minior-violet.png|2024-08-17 12:03:45.522369
10143|952|mimikyu-busted|7|2|./pokemon-sprites/10143-mimikyu-busted.png|2024-08-17 12:03:45.522369
10144|953|mimikyu-totem-disguised|28|4|./pokemon-sprites/10144-mimikyu-totem-disguised.png|2024-08-17 12:03:45.522369
10145|954|mimikyu-totem-busted|28|4|./pokemon-sprites/10145-mimikyu-totem-busted.png|2024-08-17 12:03:45.522369
10146|961|kommo-o-totem|2075|24||2024-08-17 12:03:45.522369
10147|982|magearna-original|805|10|./pokemon-sprites/10147-magearna-original.png|2024-08-17 12:03:45.522369
10148|48|pikachu-partner-cap|60|4|./pokemon-sprites/10148-pikachu-partner-cap.png|2024-08-17 12:03:45.522369
10149|166|marowak-totem|980|17|./pokemon-sprites/10149-marowak-totem.png|2024-08-17 12:03:45.522369
10150|895|ribombee-totem|20|4|./pokemon-sprites/10150-ribombee-totem.png|2024-08-17 12:03:45.522369
10151|897|rockruff-own-tempo|92|5|./pokemon-sprites/10151-rockruff-own-tempo.png|2024-08-17 12:03:45.522369
10152|900|lycanroc-dusk|250|8|./pokemon-sprites/10152-lycanroc-dusk.png|2024-08-17 12:03:45.522369
10153|909|araquanid-totem|2175|31||2024-08-17 12:03:45.522369
10154|950|togedemaru-totem|130|6||2024-08-17 12:03:45.522369
10155|978|necrozma-dusk|4600|38|./pokemon-sprites/10155-necrozma-dusk.png|2024-08-17 12:03:45.522369
10156|979|necrozma-dawn|3500|42|./pokemon-sprites/10156-necrozma-dawn.png|2024-08-17 12:03:45.522369
10157|980|necrozma-ultra|2300|75|./pokemon-sprites/10157-necrozma-ultra.png|2024-08-17 12:03:45.522369
10158|49|pikachu-starter|60|4||2024-08-17 12:03:45.522369
10159|216|eevee-starter|65|3||2024-08-17 12:03:45.522369
10160|50|pikachu-world-cap|60|4||2024-08-17 12:03:45.522369
10161|90|meowth-galar|75|4|./pokemon-sprites/10161-meowth-galar.png|2024-08-17 12:03:45.522369
10162|122|ponyta-galar|240|8|./pokemon-sprites/10162-ponyta-galar.png|2024-08-17 12:03:45.522369
10163|124|rapidash-galar|800|17|./pokemon-sprites/10163-rapidash-galar.png|2024-08-17 12:03:45.522369
10164|126|slowpoke-galar|360|12|./pokemon-sprites/10164-slowpoke-galar.png|2024-08-17 12:03:45.522369
10165|129|slowbro-galar|705|16|./pokemon-sprites/10165-slowbro-galar.png|2024-08-17 12:03:45.522369
10166|136|farfetchd-galar|420|8|./pokemon-sprites/10166-farfetchd-galar.png|2024-08-17 12:03:45.522369
10167|175|weezing-galar|160|30|./pokemon-sprites/10167-weezing-galar.png|2024-08-17 12:03:45.522369
10168|195|mr-mime-galar|568|14|./pokemon-sprites/10168-mr-mime-galar.png|2024-08-17 12:03:45.522369
10169|237|articuno-galar|509|17|./pokemon-sprites/10169-articuno-galar.png|2024-08-17 12:03:45.522369
10170|239|zapdos-galar|582|16|./pokemon-sprites/10170-zapdos-galar.png|2024-08-17 12:03:45.522369
10171|241|moltres-galar|660|20|./pokemon-sprites/10171-moltres-galar.png|2024-08-17 12:03:45.522369
10172|131|slowking-galar|795|18|./pokemon-sprites/10172-slowking-galar.png|2024-08-17 12:03:45.522369
10173|322|corsola-galar|5|6|./pokemon-sprites/10173-corsola-galar.png|2024-08-17 12:03:45.522369
10174|362|zigzagoon-galar|175|4|./pokemon-sprites/10174-zigzagoon-galar.png|2024-08-17 12:03:45.522369
10175|364|linoone-galar|325|5|./pokemon-sprites/10175-linoone-galar.png|2024-08-17 12:03:45.522369
10176|672|darumaka-galar|400|7|./pokemon-sprites/10176-darumaka-galar.png|2024-08-17 12:03:45.522369
10177|675|darmanitan-galar-standard|1200|17|./pokemon-sprites/10177-darmanitan-galar-standard.png|2024-08-17 12:03:45.522369
10178|676|darmanitan-galar-zen|1200|17|./pokemon-sprites/10178-darmanitan-galar-zen.png|2024-08-17 12:03:45.522369
10179|684|yamask-galar|15|5|./pokemon-sprites/10179-yamask-galar.png|2024-08-17 12:03:45.522369
10180|741|stunfisk-galar|205|7|./pokemon-sprites/10180-stunfisk-galar.png|2024-08-17 12:03:45.522369
10181|859|zygarde-10|335|12||2024-08-17 12:03:45.522369
10182|1027|cramorant-gulping|180|8||2024-08-17 12:03:45.522369
10183|1028|cramorant-gorging|180|8||2024-08-17 12:03:45.522369
10184|1033|toxtricity-low-key|400|16|./pokemon-sprites/10184-toxtricity-low-key.png|2024-08-17 12:03:45.522369
10185|1060|eiscue-noice|890|14|./pokemon-sprites/10185-eiscue-noice.png|2024-08-17 12:03:45.522369
10186|1062|indeedee-female|280|9|./pokemon-sprites/10186-indeedee-female.png|2024-08-17 12:03:45.522369
10187|1064|morpeko-hangry|30|3||2024-08-17 12:03:45.522369
10188|1076|zacian-crowned|3550|28|./pokemon-sprites/10188-zacian-crowned.png|2024-08-17 12:03:45.522369
10189|1078|zamazenta-crowned|7850|29|./pokemon-sprites/10189-zamazenta-crowned.png|2024-08-17 12:03:45.522369
10190|1080|eternatus-eternamax|0|1000|./pokemon-sprites/10190-eternatus-eternamax.png|2024-08-17 12:03:45.522369
10191|1083|urshifu-rapid-strike|1050|19|./pokemon-sprites/10191-urshifu-rapid-strike.png|2024-08-17 12:03:45.522369
10192|1085|zarude-dada|700|18||2024-08-17 12:03:45.522369
10193|1091|calyrex-ice|8091|24|./pokemon-sprites/10193-calyrex-ice.png|2024-08-17 12:03:45.522369
10194|1092|calyrex-shadow|536|24|./pokemon-sprites/10194-calyrex-shadow.png|2024-08-17 12:03:45.522369
10195|-1|venusaur-gmax|10000|240|./pokemon-sprites/10195-venusaur-gmax.png|2024-08-17 12:03:45.522369
10196|-1|charizard-gmax|10000|280|./pokemon-sprites/10196-charizard-gmax.png|2024-08-17 12:03:45.522369
10197|-1|blastoise-gmax|10000|250|./pokemon-sprites/10197-blastoise-gmax.png|2024-08-17 12:03:45.522369
10198|-1|butterfree-gmax|10000|170|./pokemon-sprites/10198-butterfree-gmax.png|2024-08-17 12:03:45.522369
10199|-1|pikachu-gmax|10000|210|./pokemon-sprites/10199-pikachu-gmax.png|2024-08-17 12:03:45.522369
10200|-1|meowth-gmax|10000|330|./pokemon-sprites/10200-meowth-gmax.png|2024-08-17 12:03:45.522369
10201|-1|machamp-gmax|10000|250|./pokemon-sprites/10201-machamp-gmax.png|2024-08-17 12:03:45.522369
10202|-1|gengar-gmax|10000|200|./pokemon-sprites/10202-gengar-gmax.png|2024-08-17 12:03:45.522369
10203|-1|kingler-gmax|10000|190|./pokemon-sprites/10203-kingler-gmax.png|2024-08-17 12:03:45.522369
10204|-1|lapras-gmax|10000|240|./pokemon-sprites/10204-lapras-gmax.png|2024-08-17 12:03:45.522369
10205|-1|eevee-gmax|10000|180|./pokemon-sprites/10205-eevee-gmax.png|2024-08-17 12:03:45.522369
10206|-1|snorlax-gmax|10000|350|./pokemon-sprites/10206-snorlax-gmax.png|2024-08-17 12:03:45.522369
10207|-1|garbodor-gmax|10000|210|./pokemon-sprites/10207-garbodor-gmax.png|2024-08-17 12:03:45.522369
10208|-1|melmetal-gmax|10000|250|./pokemon-sprites/10208-melmetal-gmax.png|2024-08-17 12:03:45.522369
10209|-1|rillaboom-gmax|10000|280|./pokemon-sprites/10209-rillaboom-gmax.png|2024-08-17 12:03:45.522369
10210|-1|cinderace-gmax|10000|270|./pokemon-sprites/10210-cinderace-gmax.png|2024-08-17 12:03:45.522369
10211|-1|inteleon-gmax|10000|400|./pokemon-sprites/10211-inteleon-gmax.png|2024-08-17 12:03:45.522369
10212|-1|corviknight-gmax|10000|140|./pokemon-sprites/10212-corviknight-gmax.png|2024-08-17 12:03:45.522369
10213|-1|orbeetle-gmax|10000|140|./pokemon-sprites/10213-orbeetle-gmax.png|2024-08-17 12:03:45.522369
10214|-1|drednaw-gmax|10000|240|./pokemon-sprites/10214-drednaw-gmax.png|2024-08-17 12:03:45.522369
10215|-1|coalossal-gmax|10000|420|./pokemon-sprites/10215-coalossal-gmax.png|2024-08-17 12:03:45.522369
10216|-1|flapple-gmax|10000|240|./pokemon-sprites/10216-flapple-gmax.png|2024-08-17 12:03:45.522369
10217|-1|appletun-gmax|10000|240|./pokemon-sprites/10217-appletun-gmax.png|2024-08-17 12:03:45.522369
10218|-1|sandaconda-gmax|10000|220|./pokemon-sprites/10218-sandaconda-gmax.png|2024-08-17 12:03:45.522369
10219|-1|toxtricity-amped-gmax|10000|240|./pokemon-sprites/10219-toxtricity-amped-gmax.png|2024-08-17 12:03:45.522369
10220|-1|centiskorch-gmax|10000|750|./pokemon-sprites/10220-centiskorch-gmax.png|2024-08-17 12:03:45.522369
10221|-1|hatterene-gmax|10000|260|./pokemon-sprites/10221-hatterene-gmax.png|2024-08-17 12:03:45.522369
10222|-1|grimmsnarl-gmax|10000|320|./pokemon-sprites/10222-grimmsnarl-gmax.png|2024-08-17 12:03:45.522369
10223|-1|alcremie-gmax|10000|300|./pokemon-sprites/10223-alcremie-gmax.png|2024-08-17 12:03:45.522369
10224|-1|copperajah-gmax|10000|230|./pokemon-sprites/10224-copperajah-gmax.png|2024-08-17 12:03:45.522369
10225|-1|duraludon-gmax|10000|430|./pokemon-sprites/10225-duraludon-gmax.png|2024-08-17 12:03:45.522369
10226|-1|urshifu-single-strike-gmax|10000|290|./pokemon-sprites/10226-urshifu-single-strike-gmax.png|2024-08-17 12:03:45.522369
10227|-1|urshifu-rapid-strike-gmax|10000|260|./pokemon-sprites/10227-urshifu-rapid-strike-gmax.png|2024-08-17 12:03:45.522369
10228|-1|toxtricity-low-key-gmax|10000|240|./pokemon-sprites/10228-toxtricity-low-key-gmax.png|2024-08-17 12:03:45.522369
10229|-1|growlithe-hisui|227|8|./pokemon-sprites/10229-growlithe-hisui.png|2024-08-17 12:03:45.522369
10230|-1|arcanine-hisui|1680|20|./pokemon-sprites/10230-arcanine-hisui.png|2024-08-17 12:03:45.522369
10231|-1|voltorb-hisui|130|5|./pokemon-sprites/10231-voltorb-hisui.png|2024-08-17 12:03:45.522369
10232|-1|electrode-hisui|710|12|./pokemon-sprites/10232-electrode-hisui.png|2024-08-17 12:03:45.522369
10233|-1|typhlosion-hisui|698|16|./pokemon-sprites/10233-typhlosion-hisui.png|2024-08-17 12:03:45.522369
10234|-1|qwilfish-hisui|39|5|./pokemon-sprites/10234-qwilfish-hisui.png|2024-08-17 12:03:45.522369
10235|-1|sneasel-hisui|270|9|./pokemon-sprites/10235-sneasel-hisui.png|2024-08-17 12:03:45.522369
10236|-1|samurott-hisui|582|15|./pokemon-sprites/10236-samurott-hisui.png|2024-08-17 12:03:45.522369
10237|-1|lilligant-hisui|192|12|./pokemon-sprites/10237-lilligant-hisui.png|2024-08-17 12:03:45.522369
10238|-1|zorua-hisui|125|7|./pokemon-sprites/10238-zorua-hisui.png|2024-08-17 12:03:45.522369
10239|-1|zoroark-hisui|730|16|./pokemon-sprites/10239-zoroark-hisui.png|2024-08-17 12:03:45.522369
10240|-1|braviary-hisui|434|17|./pokemon-sprites/10240-braviary-hisui.png|2024-08-17 12:03:45.522369
10241|-1|sliggoo-hisui|685|7|./pokemon-sprites/10241-sliggoo-hisui.png|2024-08-17 12:03:45.522369
10242|-1|goodra-hisui|3341|17|./pokemon-sprites/10242-goodra-hisui.png|2024-08-17 12:03:45.522369
10243|-1|avalugg-hisui|2624|14|./pokemon-sprites/10243-avalugg-hisui.png|2024-08-17 12:03:45.522369
10244|-1|decidueye-hisui|370|16|./pokemon-sprites/10244-decidueye-hisui.png|2024-08-17 12:03:45.522369
10245|-1|dialga-origin|8487|70|./pokemon-sprites/10245-dialga-origin.png|2024-08-17 12:03:45.522369
10246|-1|palkia-origin|6590|63|./pokemon-sprites/10246-palkia-origin.png|2024-08-17 12:03:45.522369
10247|-1|basculin-white-striped|180|10|./pokemon-sprites/10247-basculin-white-striped.png|2024-08-17 12:03:45.522369
10248|-1|basculegion-female|1100|30|./pokemon-sprites/10248-basculegion-female.png|2024-08-17 12:03:45.522369
10249|-1|enamorus-therian|480|16|./pokemon-sprites/10249-enamorus-therian.png|2024-08-17 12:03:45.522369
10250|-1|tauros-paldea-combat-breed|1150|14|./pokemon-sprites/10250-tauros-paldea-combat-breed.png|2024-08-17 12:03:45.522369
10251|-1|tauros-paldea-blaze-breed|850|14|./pokemon-sprites/10251-tauros-paldea-blaze-breed.png|2024-08-17 12:03:45.522369
10252|-1|tauros-paldea-aqua-breed|1100|14|./pokemon-sprites/10252-tauros-paldea-aqua-breed.png|2024-08-17 12:03:45.522369
10253|-1|wooper-paldea|110|4|./pokemon-sprites/10253-wooper-paldea.png|2024-08-17 12:03:45.522369
10254|-1|oinkologne-female|1200|10|./pokemon-sprites/10254-oinkologne-female.png|2024-08-17 12:03:45.522369
10255|-1|dudunsparce-three-segment|474|45|./pokemon-sprites/10255-dudunsparce-three-segment.png|2024-08-17 12:03:45.522369
10256|-1|palafin-hero|974|18|./pokemon-sprites/10256-palafin-hero.png|2024-08-17 12:03:45.522369
10257|-1|maushold-family-of-three|28|3|./pokemon-sprites/10257-maushold-family-of-three.png|2024-08-17 12:03:45.522369
10258|-1|tatsugiri-droopy|80|3|./pokemon-sprites/10258-tatsugiri-droopy.png|2024-08-17 12:03:45.522369
10259|-1|tatsugiri-stretchy|80|3|./pokemon-sprites/10259-tatsugiri-stretchy.png|2024-08-17 12:03:45.522369
10260|-1|squawkabilly-blue-plumage|24|6|./pokemon-sprites/10260-squawkabilly-blue-plumage.png|2024-08-17 12:03:45.522369
10261|-1|squawkabilly-yellow-plumage|24|6|./pokemon-sprites/10261-squawkabilly-yellow-plumage.png|2024-08-17 12:03:45.522369
10262|-1|squawkabilly-white-plumage|24|6|./pokemon-sprites/10262-squawkabilly-white-plumage.png|2024-08-17 12:03:45.522369
10263|-1|gimmighoul-roaming|10|1|./pokemon-sprites/10263-gimmighoul-roaming.png|2024-08-17 12:03:45.522369
10264|-1|koraidon-limited-build|3030|35||2024-08-17 12:03:45.522369
10265|-1|koraidon-sprinting-build|3030|35||2024-08-17 12:03:45.522369
10266|-1|koraidon-swimming-build|3030|35||2024-08-17 12:03:45.522369
10267|-1|koraidon-gliding-build|3030|35||2024-08-17 12:03:45.522369
10268|-1|miraidon-low-power-mode|2400|28||2024-08-17 12:03:45.522369
10269|-1|miraidon-drive-mode|2400|28||2024-08-17 12:03:45.522369
10270|-1|miraidon-aquatic-mode|2400|28||2024-08-17 12:03:45.522369
10271|-1|miraidon-glide-mode|2400|28||2024-08-17 12:03:45.522369
10272|-1|ursaluna-bloodmoon|2900|24|./pokemon-sprites/10272-ursaluna-bloodmoon.png|2024-08-17 12:03:45.522369
10273|-1|ogerpon-wellspring-mask|398|12|./pokemon-sprites/10273-ogerpon-wellspring-mask.png|2024-08-17 12:03:45.522369
10274|-1|ogerpon-hearthflame-mask|398|12|./pokemon-sprites/10274-ogerpon-hearthflame-mask.png|2024-08-17 12:03:45.522369
10275|-1|ogerpon-cornerstone-mask|398|12|./pokemon-sprites/10275-ogerpon-cornerstone-mask.png|2024-08-17 12:03:45.522369
10276|-1|terapagos-terastal|160|3|./pokemon-sprites/10276-terapagos-terastal.png|2024-08-17 12:03:45.522369
10277|-1|terapagos-stellar|770|17|./pokemon-sprites/10277-terapagos-stellar.png|2024-08-17 12:03:45.522369
